#qacc	species	evalue	length	pident	qcovs	slen	seq.id	sallacc
AVR58_13015	L. maceachernii	4.12E-139	385	49.87	100	384	SUP00528.1 Uncharacterised protein 	SUP00528.1
AVR58_13015	L. beliardensis	4.12E-128	391	48.082	100	391	STX28409.1 acid sphingomyelinase-like phosphodiesterase 	STX28409.1
AVR58_13015	L. adelaidensis	2.42E-120	382	46.073	99	408	KTC64920.1 acid sphingomyelinase-like phosphodiesterase 	KTC64920.1
AVR58_13015	L. jamestowniensis DSM 19215	1.92E-36	398	31.156	91	410	"SFL84168.1 3',5'-cyclic AMP phosphodiesterase CpdA "	SFL84168.1
AVR58_13015	L. hackeliae	2.32E-36	366	32.24	86	412	CEK10351.1 putative phosphoesterase 	CEK10351.1
AVR58_13015	L. clemsonensis	3.18E-31	329	30.699	77	412	ASQ46314.1 hypothetical protein clem_08815 	ASQ46314.1
AVR58_13015	L. massiliensis	1.61E-29	351	30.769	79	548	CEE13691.1 Calcineurin-like phosphoesterase 	CEE13691.1
AVR58_13015	L. cardiaca	2.35E-28	381	28.871	88	415	WED44247.1 metallophosphoesterase 	WED44247.1
AVR58_13015	L. massiliensis	2.08E-27	346	30.636	81	409	CEE12237.1 Calcineurin-like phosphoesterase 	CEE12237.1
AVR58_13015	L. santicrucis	1.60E-24	334	29.341	81	414	KTD67673.1 Acid sphingomyelinase-like phosphodiesterase 	KTD67673.1
AVR58_13015	L. sainthelensi	2.13E-24	254	31.89	62	382	AUH73966.1 hypothetical protein CAB17_09875 	AUH73966.1
AVR58_13015	L. birminghamensis	3.13E-24	269	32.342	65	413	STX30370.1 Acid sphingomyelinase-like phosphodiesterase 	STX30370.1
AVR58_13015	L. cincinnatiensis	4.90E-24	380	27.895	88	413	STX35766.1 Acid sphingomyelinase-like phosphodiesterase 	STX35766.1
AVR58_13015	L. brunensis	7.79E-24	379	29.551	88	410	KTC82977.1 Acid sphingomyelinase-like phosphodiesterase 	KTC82977.1
AVR58_13015	L. anisa	1.71E-23	284	30.282	68	411	AWN75637.1 hypothetical protein DLD14_18325 	AWN75637.1
AVR58_13015	L. sainthelensi	2.48E-23	400	25.5	89	561	AUH73273.1 sphingomyelinase 	AUH73273.1
AVR58_13015	L. wadsworthii	5.66E-23	306	30.065	74	413	STY28254.1 Acid sphingomyelinase-like phosphodiesterase 	STY28254.1
AVR58_13015	L. longbeachae NSW150	7.26E-23	359	26.184	78	561	"CBJ12384.1 Hypothetical protein, similar to sphingomyelin phosphodiesterase "	CBJ12384.1
AVR58_13015	L. bozemanae	1.36E-22	262	31.679	64	411	STO32817.1 Calcineurin-like phosphoesterase 	STO32817.1
AVR58_13015	L. parisiensis	3.08E-22	253	32.016	62	411	STX71967.1 Acid sphingomyelinase-like phosphodiesterase 	STX71967.1
AVR58_13015	L. gratiana	1.32E-21	255	31.765	62	414	STX40842.1 Acid sphingomyelinase-like phosphodiesterase 	STX40842.1
AVR58_13015	L. steelei	1.39E-21	262	31.679	64	414	KTD67706.1 Acid sphingomyelinase-like phosphodiesterase 	KTD67706.1
AVR58_13015	L. longbeachae NSW150	2.82E-21	268	29.851	64	382	CBJ11498.1 putative Acid sphingomyelinase-like phosphodiesterase 	CBJ11498.1
AVR58_13015	L. quinlivanii	7.24E-21	285	29.123	67	412	KTD51877.1 Acid sphingomyelinase-like phosphodiesterase 	KTD51877.1
AVR58_13015	L. erythra	1.26E-08	142	30.282	36	223	KTC94063.1 hypothetical protein Lery_2230 	KTC94063.1
AVR58_13030	L. pneumophila	2.95E-120	165	100	100	165	AOU50133.1 type IV secretion protein Dot 	AOU50133.1
AVR58_13030	L. waltersii	1.48E-63	167	55.689	99	167	SNV12392.1 Dot/Icm secretion system substrate 	SNV12392.1
AVR58_13030	L. quateirensis	2.86E-54	157	53.503	94	167	STY16804.1 Dot/Icm secretion system substrate 	STY16804.1
AVR58_13030	L. worsleiensis	3.60E-54	163	51.534	98	167	STY31588.1 Dot/Icm secretion system substrate 	STY31588.1
AVR58_13030	L. sp. 27fs60	9.64E-53	161	50.932	96	167	MBL7480555.1 type IV secretion protein Dot 	MBL7480555.1
AVR58_13030	L. antarctica	3.00E-49	163	51.534	95	173	BCA94277.1 hypothetical protein TUM19329_06380 	BCA94277.1
AVR58_13030	L. fallonii LLAP-10	2.82E-44	175	45.714	100	185	CEG57891.1 substrate of the Dot/Icm secretion sytem 	CEG57891.1
AVR58_13030	L. santicrucis	5.29E-43	158	48.101	93	166	KTD62959.1 Dot/Icm secretion system substrate 	KTD62959.1
AVR58_13030	L. parisiensis	1.95E-41	146	49.315	87	165	STX72206.1 Dot/Icm secretion system substrate 	STX72206.1
AVR58_13030	L. bozemanae	3.37E-41	146	49.315	87	164	STO33030.1 Uncharacterised protein 	STO33030.1
AVR58_13030	L. longbeachae NSW150	3.48E-41	140	49.286	84	164	CBJ10963.1 hypothetical protein LLO_0626 	CBJ10963.1
AVR58_13030	L. anisa	1.10E-40	146	48.63	87	164	AWN73370.1 hypothetical protein DLD14_05670 	AWN73370.1
AVR58_13030	L. drancourtii LLAP12	3.38E-40	122	55.738	74	177	EHL31311.1 hypothetical protein LDG_6773 	EHL31311.1
AVR58_13030	L. sainthelensi	5.08E-40	153	45.752	90	166	AUH71905.1 hypothetical protein CAB17_07370 	AUH71905.1
AVR58_13030	L. cincinnatiensis	3.89E-39	155	43.871	92	166	STX34053.1 Dot/Icm secretion system substrate 	STX34053.1
AVR58_13030	L. sp. HCPI-6	3.97E-39	173	46.243	100	178	MCL9684797.1 hypothetical protein LOX96_11890 	MCL9684797.1
AVR58_13030	L. steelei	1.52E-37	142	45.07	84	165	KTD66868.1 Dot/Icm secretion system substrate 	KTD66868.1
AVR58_13030	L. qingyii	1.19E-36	143	46.154	85	164	RUR21452.1 hypothetical protein ELY20_12150 	RUR21452.1
AVR58_13030	L. gratiana	2.49E-35	153	43.137	90	164	STX46020.1 Dot/Icm secretion system substrate 	STX46020.1
AVR58_13030	L. steigerwaltii	4.98E-34	148	42.568	87	169	STY23898.1 Dot/Icm secretion system substrate 	STY23898.1
AVR58_13030	L. lytica	1.28E-33	125	49.6	76	169	USQ14639.1 hypothetical protein J2N86_04825 	USQ14639.1
AVR58_13030	L. wadsworthii	2.21E-29	168	36.905	94	177	STY28462.1 Dot/Icm secretion system substrate 	STY28462.1
AVR58_13030	L. moravica	1.83E-27	98	48.98	58	102	STX61621.1 Dot/Icm secretion system substrate 	STX61621.1
AVR58_13030	L. shakespearei DSM 23087	2.04E-21	88	54.545	53	102	KTD65127.1 hypothetical protein Lsha_0496 	KTD65127.1
AVR58_13030	L. donaldsonii	9.35E-14	160	31.875	95	169	STX44261.1 Dot/Icm secretion system substrate 	STX44261.1
AVR58_13030	L. spiritensis	6.41E-13	169	30.769	95	174	VEG91299.1 Dot/Icm secretion system substrate 	VEG91299.1
AVR58_13030	L. feeleii	1.23E-12	116	37.069	70	169	STX39597.1 Dot/Icm secretion system substrate 	STX39597.1
AVR58_13030	L. nautarum	8.46E-12	149	30.872	90	169	KTD33207.1 Dot/Icm secretion system substrate 	KTD33207.1
AVR58_13030	L. cardiaca	3.43E-11	145	30.345	87	167	WED43261.1 hypothetical protein PXX05_00350 	WED43261.1
AVR58_13030	L. massiliensis	6.21E-11	125	32.8	75	172	CEE11560.1 hypothetical protein BN1094_00081 	CEE11560.1
AVR58_13030	L. micdadei	7.35E-10	115	33.913	69	169	CEG59704.1 protein of unknown function 	CEG59704.1
AVR58_13030	L. maceachernii	1.23E-09	151	29.139	90	169	SUO99889.1 Uncharacterised protein 	SUO99889.1
AVR58_13030	L. clemsonensis	3.20E-08	95	35.789	58	170	ASQ44966.1 hypothetical protein clem_02015 	ASQ44966.1
AVR58_13030	L. shakespearei DSM 23087	3.24E-07	50	44	30	66	KTD65126.1 hypothetical protein Lsha_0495 	KTD65126.1
AVR58_13030	L. brunensis	5.00E-07	113	30.973	67	170	KTC76758.1 Dot/Icm secretion system substrate 	KTC76758.1
AVR58_13030	L. jordanis	1.30E-05	125	26.4	73	164	VEH13681.1 Dot/Icm secretion system substrate 	VEH13681.1
AVR58_13030	L. jamestowniensis DSM 19215	3.04E-05	77	33.766	47	163	SFL94054.1 hypothetical protein SAMN02746073_2652 	SFL94054.1
AVR58_13030	L. hackeliae	5.35E-04	108	27.778	65	162	CEK11876.1 protein of unknown function 	CEK11876.1
AVR58_13030	L. lansingensis	0.005	100	28	60	162	SNV54660.1 Uncharacterised protein 	SNV54660.1
AVR58_13090	L. pneumophila	0	413	100	100	413	AOU50145.1 Dot/Icm T4SS effector 	AOU50145.1
AVR58_13090	L. steelei	2.31E-133	423	51.064	99	416	KTD67832.1 Dot/Icm T4SS effector 	KTD67832.1
AVR58_13090	L. taurinensis	1.40E-105	408	44.853	97	413	STY25380.1 Dot/Icm T4SS effector 	STY25380.1
AVR58_13090	L. waltersii	5.56E-104	412	43.932	98	413	SNV10221.1 Dot/Icm T4SS effector 	SNV10221.1
AVR58_13090	L. erythra	9.70E-103	412	42.961	98	412	KTC99197.1 Dot/Icm T4SS effector 	KTC99197.1
AVR58_13090	L. bozemanae	5.61E-102	438	43.151	98	446	STO33896.1 Uncharacterised protein 	STO33896.1
AVR58_13090	L. waltersii	1.28E-95	427	41.686	99	413	SNV12654.1 Dot/Icm T4SS effector 	SNV12654.1
AVR58_13090	L. spiritensis	1.05E-69	308	43.506	99	509	VEG90863.1 Dot/Icm T4SS effector 	VEG90863.1
AVR58_13090	L. spiritensis	1.06E-13	135	39.259	99	509	VEG90863.1 Dot/Icm T4SS effector 	VEG90863.1
AVR58_13090	L. brunensis	7.01E-66	293	45.734	68	297	KTC78269.1 hypothetical protein Lbru_2561 	KTC78269.1
AVR58_13090	L. maceachernii	2.94E-60	309	39.806	71	324	SUP02199.1 Uncharacterised protein 	SUP02199.1
AVR58_13090	L. waltersii	2.07E-46	308	35.39	69	345	SNV03134.1 Dot/Icm T4SS effector 	SNV03134.1
AVR58_13090	L. sp. HCPI-6	4.59E-42	316	33.861	70	698	MCL9683964.1 ankyrin repeat domain-containing protein 	MCL9683964.1
AVR58_13090	L. massiliensis	1.14E-34	316	31.962	72	465	CEE13105.1 hypothetical protein BN1094_01650 	CEE13105.1
AVR58_13090	L. brunensis	1.76E-18	135	40	31	133	KTC78270.1 hypothetical protein Lbru_2562 	KTC78270.1
AVR58_13215	L. pneumophila	0	250	100	100	250	AOU50170.1 hypothetical protein A9E85_13235 	AOU50170.1
AVR58_13215	L. sp. HCPI-6	5.72E-129	246	68.293	98	252	MCL9683407.1 YdcF family protein 	MCL9683407.1
AVR58_13215	L. fallonii LLAP-10	1.68E-123	246	65.447	98	257	CEG57944.1 conserved protein of unknown function 	CEG57944.1
AVR58_13215	L. quateirensis	1.98E-122	247	66.802	99	252	STY16748.1 membrane protein 	STY16748.1
AVR58_13215	L. moravica	2.06E-121	250	67.2	100	252	STX61576.1 membrane protein 	STX61576.1
AVR58_13215	L. antarctica	3.68E-121	247	68.421	99	252	BCA94216.1 membrane protein 	BCA94216.1
AVR58_13215	L. sp. 27fs60	1.72E-119	249	65.06	99	252	MBL7480504.1 YdcF family protein 	MBL7480504.1
AVR58_13215	L. worsleiensis	3.20E-116	250	65.2	100	252	STY31722.1 membrane protein 	STY31722.1
AVR58_13215	L. waltersii	1.24E-114	250	64.8	100	251	SNV12609.1 membrane protein 	SNV12609.1
AVR58_13215	L. shakespearei DSM 23087	2.37E-111	247	61.943	99	249	KTD65065.1 membrane protein 	KTD65065.1
AVR58_13215	L. brunensis	2.09E-96	246	55.691	98	253	KTC85516.1 membrane protein 	KTC85516.1
AVR58_13215	L. hackeliae	3.75E-94	247	55.87	99	254	CEK09926.1 conserved protein of unknown function 	CEK09926.1
AVR58_13215	L. oakridgensis	1.64E-93	246	54.065	98	255	KTD36859.1 membrane protein 	KTD36859.1
AVR58_13215	L. israelensis	2.13E-93	246	55.285	98	252	QDP71881.1 YdcF family protein 	QDP71881.1
AVR58_13215	L. lansingensis	1.49E-90	243	57.613	97	254	SNV52508.1 membrane protein 	SNV52508.1
AVR58_13215	L. jordanis	1.78E-89	250	56	98	256	VEH11920.1 membrane protein 	VEH11920.1
AVR58_13215	L. cardiaca	3.11E-88	210	60	84	258	WED42192.1 ElyC/SanA/YdcF family protein 	WED42192.1
AVR58_13215	L. feeleii	3.58E-88	246	54.065	98	253	STX39159.1 membrane protein 	STX39159.1
AVR58_13215	L. jamestowniensis DSM 19215	2.61E-85	246	56.098	98	254	"SFL55313.1 Uncharacterized SAM-binding protein YcdF, DUF218 family "	SFL55313.1
AVR58_13215	L. maceachernii	2.97E-84	246	53.659	98	252	SUP04042.1 DUF218 domain 	SUP04042.1
AVR58_13215	L. londiniensis	2.21E-83	246	51.22	98	252	STX92523.1 membrane protein 	STX92523.1
AVR58_13215	L. busanensis	4.35E-83	246	49.593	98	249	STX51976.1 membrane protein 	STX51976.1
AVR58_13215	L. nautarum	8.09E-83	246	52.033	98	253	KTD32829.1 membrane protein 	KTD32829.1
AVR58_13215	L. donaldsonii	1.19E-82	197	58.883	78	218	STX41288.1 membrane protein 	STX41288.1
AVR58_13215	L. beliardensis	3.97E-81	241	50.207	96	251	STX29444.1 membrane protein 	STX29444.1
AVR58_13215	L. birminghamensis	4.29E-81	246	49.593	97	251	STX32480.1 membrane protein 	STX32480.1
AVR58_13215	L. micdadei	4.54E-81	241	54.772	96	268	CEG60301.1 conserved protein of unknown function 	CEG60301.1
AVR58_13215	L. taurinensis	2.17E-79	246	51.626	98	252	STY25591.1 membrane protein 	STY25591.1
AVR58_13215	L. spiritensis	3.04E-79	243	52.263	97	252	VEG90735.1 membrane protein 	VEG90735.1
AVR58_13215	L. quinlivanii	4.46E-79	245	50.204	97	251	KTD50214.1 membrane protein 	KTD50214.1
AVR58_13215	L. massiliensis	9.95E-78	194	57.216	78	252	CEE12719.1 hypothetical protein BN1094_01260 	CEE12719.1
AVR58_13215	L. septentrionalis	3.32E-76	247	50.202	98	252	RUR10198.1 YdcF family protein 	RUR10198.1
AVR58_13215	L. erythra	1.42E-66	192	55.729	77	251	KTC99512.1 membrane protein 	KTC99512.1
AVR58_13215	L. clemsonensis	2.89E-23	114	47.368	46	182	ASQ46678.1 hypothetical protein clem_10660 	ASQ46678.1
AVR58_13215	L. sainthelensi	6.59E-09	133	26.316	52	197	AUH72056.1 YdcF family protein 	AUH72056.1
AVR58_13215	L. cincinnatiensis	1.43E-08	132	25	52	196	STX36085.1 membrane protein 	STX36085.1
AVR58_13215	L. santicrucis	5.76E-08	133	25.564	52	197	KTD60300.1 membrane protein 	KTD60300.1
AVR58_13215	L. gratiana	7.41E-08	118	28.814	46	197	STX45872.1 membrane protein 	STX45872.1
AVR58_13215	L. beliardensis	1.25E-07	219	26.941	81	247	STX29325.1 DUF218 domain 	STX29325.1
AVR58_13215	L. busanensis	3.29E-07	224	26.339	83	246	STX52383.1 membrane protein 	STX52383.1
AVR58_13215	L. longbeachae NSW150	9.97E-07	182	24.725	71	197	CBJ11131.1 hypothetical protein LLO_0787 	CBJ11131.1
AVR58_13215	L. steelei	9.84E-06	125	24.8	46	197	KTD67076.1 membrane protein 	KTD67076.1
AVR58_13215	L. steigerwaltii	1.37E-05	119	24.37	46	197	STY23720.1 vancomycin high temperature exclusion protein 	STY23720.1
AVR58_13215	L. qingyii	7.89E-05	140	23.571	52	197	RUR26445.1 YdcF family protein 	RUR26445.1
AVR58_13215	L. lytica	1.10E-04	136	19.118	53	199	USQ12726.1 YdcF family protein 	USQ12726.1
AVR58_13215	L. anisa	1.19E-04	134	21.642	52	197	AWN73651.1 YdcF family protein 	AWN73651.1
AVR58_13215	L. bozemanae	4.37E-04	134	21.642	52	197	STO33273.1 vancomycin high temperature exclusion protein 	STO33273.1
AVR58_13215	L. parisiensis	0.001	117	20.513	45	197	STX75314.1 vancomycin high temperature exclusion protein 	STX75314.1
AVR58_13260	L. pneumophila	0	403	100	100	403	AOU50179.1 hypothetical protein A9E85_13280 	AOU50179.1
AVR58_13260	L. waltersii	1.13E-89	378	35.714	93	407	SNV12647.1 Uncharacterised protein 	SNV12647.1
AVR58_13260	L. fallonii LLAP-10	1.30E-49	374	31.016	90	394	CEG57953.1 conserved protein of unknown function 	CEG57953.1
AVR58_13260	L. shakespearei DSM 23087	8.77E-43	399	30.576	90	429	KTD65056.1 hypothetical protein Lsha_0425 	KTD65056.1
AVR58_13260	L. quateirensis	1.82E-42	407	28.993	100	389	STY16739.1 Uncharacterised protein 	STY16739.1
AVR58_13260	L. sp. 27fs60	7.39E-42	357	29.412	89	388	MBL7480495.1 hypothetical protein IZU94_11045 	MBL7480495.1
AVR58_13260	L. moravica	5.07E-41	367	28.338	89	388	STX61566.1 Uncharacterised protein 	STX61566.1
AVR58_13260	L. worsleiensis	4.74E-34	278	29.137	69	385	STY31739.1 Uncharacterised protein 	STY31739.1
AVR58_13260	L. israelensis	7.74E-17	283	28.269	69	343	QDP71872.1 hypothetical protein FOG18_04425 	QDP71872.1
AVR58_13260	L. taurinensis	6.42E-09	406	19.704	99	373	STY25578.1 Uncharacterised protein 	STY25578.1
AVR58_13260	L. erythra	6.27E-06	361	19.114	90	371	KTC99527.1 hypothetical protein Lery_0428 	KTC99527.1
AVR58_13265	L. pneumophila	0	460	100	100	460	AOU50180.1 hypothetical protein A9E85_13285 	AOU50180.1
AVR58_13265	L. waltersii	0	458	61.572	97	472	SNV12650.1 Uncharacterised protein 	SNV12650.1
AVR58_13265	L. sp. 27fs60	0	448	60.938	95	483	MBL7480494.1 hypothetical protein IZU94_11040 	MBL7480494.1
AVR58_13265	L. quateirensis	0	448	62.054	95	483	STY16738.1 Uncharacterised protein 	STY16738.1
AVR58_13265	L. moravica	0	462	61.039	98	483	STX61565.1 Uncharacterised protein 	STX61565.1
AVR58_13265	L. brunensis	0	452	56.416	98	451	KTC86875.1 hypothetical protein Lbru_0104 	KTC86875.1
AVR58_13265	L. pneumophila	0	445	57.303	97	455	AOU49675.1 hypothetical protein A9E85_10605 	AOU49675.1
AVR58_13265	L. lansingensis	6.10E-180	439	56.948	95	454	SNV50240.1 Uncharacterised protein 	SNV50240.1
AVR58_13265	L. cardiaca	2.48E-179	450	55.778	98	452	WED42861.1 hypothetical protein PXX05_13300 	WED42861.1
AVR58_13265	L. worsleiensis	7.69E-179	450	56	96	471	STY31741.1 Uncharacterised protein 	STY31741.1
AVR58_13265	L. israelensis	1.19E-173	459	53.377	97	467	QDP72779.1 hypothetical protein FOG18_09515 	QDP72779.1
AVR58_13265	L. hackeliae	1.90E-165	439	54.214	95	433	CEK09195.1 conserved protein of unknown function 	CEK09195.1
AVR58_13265	L. busanensis	2.25E-162	471	51.38	95	488	STX50659.1 Uncharacterised protein 	STX50659.1
AVR58_13265	L. spiritensis	2.75E-160	445	50.787	95	460	VEG90851.1 Uncharacterised protein 	VEG90851.1
AVR58_13265	L. sainthelensi	3.51E-160	454	52.423	99	449	AUH73853.1 hypothetical protein CAB17_18775 	AUH73853.1
AVR58_13265	L. qingyii	4.60E-160	444	52.703	96	440	RUR21085.1 hypothetical protein ELY20_13305 	RUR21085.1
AVR58_13265	L. beliardensis	7.24E-158	461	50.542	99	465	STX28188.1 Uncharacterised protein 	STX28188.1
AVR58_13265	L. gratiana	4.21E-156	435	51.954	95	446	STX42775.1 Uncharacterised protein 	STX42775.1
AVR58_13265	L. longbeachae NSW150	9.84E-155	460	50.652	100	449	CBJ13073.1 hypothetical protein LLO_2645 	CBJ13073.1
AVR58_13265	L. erythra	1.58E-152	459	49.02	98	460	KTC98439.1 hypothetical protein Lery_0907 	KTC98439.1
AVR58_13265	L. santicrucis	2.26E-152	459	48.802	99	449	KTD53218.1 hypothetical protein Lsan_3628 	KTD53218.1
AVR58_13265	L. cincinnatiensis	6.22E-151	438	50.913	95	445	STX34282.1 Uncharacterised protein 	STX34282.1
AVR58_13265	L. jordanis	7.31E-151	447	51.678	97	453	VEH11215.1 Uncharacterised protein 	VEH11215.1
AVR58_13265	L. taurinensis	2.25E-149	442	50	95	463	STY25440.1 Uncharacterised protein 	STY25440.1
AVR58_13265	L. anisa	9.87E-144	477	48.847	99	464	AWN75202.1 hypothetical protein DLD14_15940 	AWN75202.1
AVR58_13265	L. bozemanae	4.67E-138	477	48.428	96	486	STO34907.1 Uncharacterised protein 	STO34907.1
AVR58_13265	L. parisiensis	4.89E-138	490	47.347	99	478	STX77300.1 Uncharacterised protein 	STX77300.1
AVR58_13265	L. wadsworthii	3.53E-136	459	46.623	95	459	STY30301.1 Uncharacterised protein 	STY30301.1
AVR58_13265	L. lytica	1.27E-124	456	43.64	97	464	USQ14256.1 hypothetical protein J2N86_02675 	USQ14256.1
AVR58_13265	L. drancourtii LLAP12	9.77E-63	250	46.4	52	262	EHL29674.1 hypothetical protein LDG_8640 	EHL29674.1
AVR58_13265	L. sp. HCPI-6	2.52E-34	281	35.231	59	461	MCL9684882.1 hypothetical protein LOX96_12320 	MCL9684882.1
AVR58_13265	L. shakespearei DSM 23087	1.92E-32	310	32.581	66	435	KTD57681.1 hypothetical protein Lsha_2522 	KTD57681.1
AVR58_13265	L. antarctica	2.03E-30	309	33.333	66	471	BCA94597.1 hypothetical protein TUM19329_09580 	BCA94597.1
AVR58_13265	L. fallonii LLAP-10	2.14E-24	313	30.671	65	450	CEG56111.1 protein of unknown function [coiled-coil domain] 	CEG56111.1
AVR58_13265	L. norrlandica	8.82E-21	262	30.153	56	441	KGP62407.1 hypothetical protein EP47_08305 	KGP62407.1
AVR58_13470	L. pneumophila	0	265	100	100	265	AOU50219.1 methyltransferase 	AOU50219.1
AVR58_13470	L. sp. 27fs60	4.11E-144	264	72.348	99	265	MBL7478832.1 methyltransferase domain-containing protein 	MBL7478832.1
AVR58_13470	L. moravica	5.00E-144	265	70.943	100	265	STX62698.1 Putative methyltransferase 	STX62698.1
AVR58_13470	L. quateirensis	2.16E-140	264	70.076	99	265	STY17770.1 Putative methyltransferase 	STY17770.1
AVR58_13470	L. shakespearei DSM 23087	2.60E-140	263	69.582	99	265	KTD62767.1 putative methyltransferase 	KTD62767.1
AVR58_13470	L. worsleiensis	4.67E-130	263	65.019	99	265	STY30134.1 Putative methyltransferase 	STY30134.1
AVR58_13470	L. cardiaca	5.32E-29	184	35.87	66	271	WED44566.1 class I SAM-dependent methyltransferase 	WED44566.1
AVR58_13470	L. beliardensis	1.55E-28	215	31.628	79	268	STX27538.1 Putative methyltransferase 	STX27538.1
AVR58_13470	L. brunensis	1.44E-26	196	33.673	71	271	KTC86454.1 putative methyltransferase 	KTC86454.1
AVR58_13470	L. micdadei	7.19E-26	185	34.054	66	269	CEG59980.1 Ubiquinone/menaquinone biosynthesis methlytransferase UbiE 	CEG59980.1
AVR58_13470	L. massiliensis	1.55E-25	188	32.979	69	269	CEE14749.1 putative methyltransferase YcgJ 	CEE14749.1
AVR58_13470	L. maceachernii	2.21E-25	184	34.783	66	269	SUP04818.1 Uncharacterized methyltransferase ycgJ 	SUP04818.1
AVR58_13470	L. lansingensis	5.72E-25	188	35.638	66	272	SNV49869.1 Putative methyltransferase 	SNV49869.1
AVR58_13470	L. nautarum	1.47E-24	186	34.409	68	272	KTD35811.1 putative methyltransferase 	KTD35811.1
AVR58_13470	L. donaldsonii	4.58E-21	237	32.489	87	271	STX41595.1 Putative methyltransferase 	STX41595.1
AVR58_13470	L. feeleii	6.88E-19	208	31.731	75	234	STX38961.1 Putative methyltransferase 	STX38961.1
AVR58_13470	L. adelaidensis	3.49E-12	264	24.621	93	281	KTC66261.1 putative methyltransferase 	KTC66261.1
AVR58_13470	L. cincinnatiensis	1.14E-09	128	33.594	48	263	STX34888.1 trans-aconitate methyltransferase 	STX34888.1
AVR58_13470	L. nautarum	4.99E-09	102	31.373	38	262	KTD39136.1 methyltransferase 	KTD39136.1
AVR58_13470	L. santicrucis	5.53E-09	128	31.25	48	262	KTD55694.1 trans-aconitate methyltransferase 	KTD55694.1
AVR58_13470	L. longbeachae NSW150	4.11E-08	105	31.429	37	261	CBJ12201.1 putative methyltransferase 	CBJ12201.1
AVR58_13470	L. sainthelensi	4.11E-08	105	31.429	37	261	AUH72853.1 class I SAM-dependent methyltransferase 	AUH72853.1
AVR58_13470	L. beliardensis	4.31E-08	118	26.271	43	299	STX29736.1 3-demethylubiquinone-9 3-methyltransferase 	STX29736.1
AVR58_13470	L. bozemanae	5.55E-08	133	25.564	50	280	STP13979.1 trans-aconitate 2-methyltransferase 	STP13979.1
AVR58_13470	L. cincinnatiensis	1.34E-07	105	31.429	37	261	STX35290.1 methyltransferase 	STX35290.1
AVR58_13470	L. geestiana	1.93E-07	137	27.737	52	279	QBS13520.1 class I SAM-dependent methyltransferase (plasmid) 	QBS13520.1
AVR58_13470	L. sainthelensi	3.12E-07	128	29.688	48	263	AUH73231.1 methyltransferase domain-containing protein 	AUH73231.1
AVR58_13470	L. pneumophila	6.78E-07	126	26.19	48	282	AOU50722.1 hypothetical protein A9E85_15450 (plasmid) 	AOU50722.1
AVR58_13470	L. jamestowniensis DSM 19215	9.12E-07	134	23.134	51	280	SFL52487.1 Methyltransferase domain-containing protein 	SFL52487.1
AVR58_13470	L. birminghamensis	2.06E-06	139	25.899	52	261	STX31423.1 Putative methyltransferase 	STX31423.1
AVR58_13470	L. anisa	2.66E-06	124	25	47	280	AWN76005.1 class I SAM-dependent methyltransferase (plasmid) 	AWN76005.1
AVR58_13470	L. gratiana	3.23E-06	127	28.346	48	264	STX44179.1 trans-aconitate methyltransferase 	STX44179.1
AVR58_13470	L. hackeliae	3.36E-06	125	24	47	278	CEK09625.1 Methyltransferase 	CEK09625.1
AVR58_13470	L. quinlivanii	3.73E-06	131	27.481	49	261	KTD49933.1 putative methyltransferase 	KTD49933.1
AVR58_13470	L. cincinnatiensis	4.27E-06	140	28.571	50	234	STX35104.1 methyltransferase 	STX35104.1
AVR58_13470	L. donaldsonii	4.29E-06	110	28.182	42	273	STX44786.1 methyltransferase 	STX44786.1
AVR58_13470	L. waltersii	4.47E-06	148	25.676	55	250	SNV14296.1 ubiquinone/menaquinone biosynthesis methyltransferase 	SNV14296.1
AVR58_13470	L. feeleii	5.01E-06	122	25.41	46	279	STX39897.1 methyltransferase 	STX39897.1
AVR58_13470	L. shakespearei DSM 23087	5.29E-06	103	31.068	39	257	KTD62343.1 putative methyltransferase 	KTD62343.1
AVR58_13470	L. maceachernii	7.82E-06	123	26.016	45	261	SUP04766.1 trans-aconitate 2-methyltransferase 	SUP04766.1
AVR58_13470	L. longbeachae NSW150	8.68E-06	139	28.777	52	234	CBJ12202.1 putative methyltransferase 	CBJ12202.1
AVR58_13470	L. sainthelensi	8.68E-06	139	28.777	52	234	AUH72852.1 methyltransferase domain-containing protein 	AUH72852.1
AVR58_13470	L. quateirensis	1.25E-05	114	28.947	43	257	STY16422.1 Putative methyltransferase 	STY16422.1
AVR58_13470	L. septentrionalis	2.45E-05	125	29.6	44	303	RUR09260.1 SAM-dependent methyltransferase TehB 	RUR09260.1
AVR58_13470	L. sp. 27fs60	2.74E-05	114	29.825	43	257	MBL7481354.1 methyltransferase domain-containing protein 	MBL7481354.1
AVR58_13470	L. worsleiensis	3.06E-05	104	27.885	39	257	STY32049.1 Putative methyltransferase 	STY32049.1
AVR58_13470	L. taurinensis	3.21E-05	102	28.431	38	265	STY27034.1 methyltransferase 	STY27034.1
AVR58_13470	L. sp. HCPI-6	3.28E-05	148	25	55	250	"MCL9683015.1 bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE "	MCL9683015.1
AVR58_13470	L. busanensis	5.08E-05	117	26.496	44	282	STX81725.1 methyltransferase 	STX81725.1
